"delta","ngen","ordering","kval","dataset"
118628083.2,16,77,20,"Pangenome"
118884915.2,17,77,20,"Pangenome"
119114636.8,18,77,20,"Pangenome"
119334131.2,19,77,20,"Pangenome"
119544128,20,77,20,"Pangenome"
119674918.4,21,77,20,"Pangenome"
119885696,22,77,20,"Pangenome"
120068838.4,23,77,20,"Pangenome"
120183923.2,24,77,20,"Pangenome"
120358592,25,77,20,"Pangenome"
120527219.2,26,77,20,"Pangenome"
120643315.2,27,77,20,"Pangenome"
120808678.4,28,77,20,"Pangenome"
120964966.4,29,77,20,"Pangenome"
121116544,30,77,20,"Pangenome"
121220134.4,31,77,20,"Pangenome"
121368256,32,77,20,"Pangenome"
121443904,33,77,20,"Pangenome"
121522944,34,77,20,"Pangenome"
121612620.8,35,77,20,"Pangenome"
121768038.4,36,77,20,"Pangenome"
121857420.8,37,77,20,"Pangenome"
121930291.2,38,77,20,"Pangenome"
122080640,39,77,20,"Pangenome"
122164697.6,40,77,20,"Pangenome"
122266598.4,41,77,20,"Pangenome"
122340377.6,42,77,20,"Pangenome"
122468134.4,43,77,20,"Pangenome"
122589376,44,77,20,"Pangenome"
122665971.2,45,77,20,"Pangenome"
122742067.2,46,77,20,"Pangenome"
122855052.8,47,77,20,"Pangenome"
122965670.4,48,77,20,"Pangenome"
123041881.6,49,77,20,"Pangenome"
123108441.6,50,77,20,"Pangenome"
123159577.6,51,77,20,"Pangenome"
123234278.4,52,77,20,"Pangenome"
123350950.4,53,77,20,"Pangenome"
123455129.6,54,77,20,"Pangenome"
123563648,55,77,20,"Pangenome"
123683660.8,56,77,20,"Pangenome"
109355302.4,1,78,20,"Pangenome"
111827929.6,2,78,20,"Pangenome"
113119782.4,3,78,20,"Pangenome"
113862156.8,4,78,20,"Pangenome"
114376166.4,5,78,20,"Pangenome"
115058022.4,6,78,20,"Pangenome"
115627673.6,7,78,20,"Pangenome"
115922457.6,8,78,20,"Pangenome"
116137984,9,78,20,"Pangenome"
116352883.2,10,78,20,"Pangenome"
116773427.2,11,78,20,"Pangenome"
116963020.8,12,78,20,"Pangenome"
117339366.4,13,78,20,"Pangenome"
117490892.8,14,78,20,"Pangenome"
117807808,15,78,20,"Pangenome"
118100454.4,16,78,20,"Pangenome"
118245632,17,78,20,"Pangenome"
118549542.4,18,78,20,"Pangenome"
118822464,19,78,20,"Pangenome"
119060569.6,20,78,20,"Pangenome"
119320550.4,21,78,20,"Pangenome"
119437811.2,22,78,20,"Pangenome"
119657382.4,23,78,20,"Pangenome"
119771993.6,24,78,20,"Pangenome"
119879372.8,25,78,20,"Pangenome"
119944576,26,78,20,"Pangenome"
120158745.6,27,78,20,"Pangenome"
120376921.6,28,78,20,"Pangenome"
120564608,29,78,20,"Pangenome"
120746470.4,30,78,20,"Pangenome"
120834764.8,31,78,20,"Pangenome"
120999436.8,32,78,20,"Pangenome"
121151206.4,33,78,20,"Pangenome"
121315558.4,34,78,20,"Pangenome"
121406707.2,35,78,20,"Pangenome"
121552332.8,36,78,20,"Pangenome"
121643238.4,37,78,20,"Pangenome"
121729753.6,38,78,20,"Pangenome"
121872870.4,39,78,20,"Pangenome"
122011660.8,40,78,20,"Pangenome"
122180608,41,78,20,"Pangenome"
122301811.2,42,78,20,"Pangenome"
122376025.6,43,78,20,"Pangenome"
122509401.6,44,78,20,"Pangenome"
122618380.8,45,78,20,"Pangenome"
122750809.6,46,78,20,"Pangenome"
122867084.8,47,78,20,"Pangenome"
122941120,48,78,20,"Pangenome"
123008140.8,49,78,20,"Pangenome"
123124096,50,78,20,"Pangenome"
123191078.4,51,78,20,"Pangenome"
123297907.2,52,78,20,"Pangenome"
123399168,53,78,20,"Pangenome"
123445184,54,78,20,"Pangenome"
123555852.8,55,78,20,"Pangenome"
123683660.8,56,78,20,"Pangenome"
109282636.8,1,79,20,"Pangenome"
111795200,2,79,20,"Pangenome"
113052774.4,3,79,20,"Pangenome"
113997056,4,79,20,"Pangenome"
114709222.4,5,79,20,"Pangenome"
115196467.2,6,79,20,"Pangenome"
115734412.8,7,79,20,"Pangenome"
116213593.6,8,79,20,"Pangenome"
116522457.6,9,79,20,"Pangenome"
116885964.8,10,79,20,"Pangenome"
117222118.4,11,79,20,"Pangenome"
117551193.6,12,79,20,"Pangenome"
117886758.4,13,79,20,"Pangenome"
118198617.6,14,79,20,"Pangenome"
118454937.6,15,79,20,"Pangenome"
118709043.2,16,79,20,"Pangenome"
118920972.8,17,79,20,"Pangenome"
119085862.4,18,79,20,"Pangenome"
119296768,19,79,20,"Pangenome"
119444300.8,20,79,20,"Pangenome"
119666572.8,21,79,20,"Pangenome"
119800627.2,22,79,20,"Pangenome"
120000883.2,23,79,20,"Pangenome"
120104729.6,24,79,20,"Pangenome"
120201945.6,25,79,20,"Pangenome"
120384601.6,26,79,20,"Pangenome"
120487846.4,27,79,20,"Pangenome"
120648537.6,28,79,20,"Pangenome"
120719782.4,29,79,20,"Pangenome"
120886272,30,79,20,"Pangenome"
120979532.8,31,79,20,"Pangenome"
121131468.8,32,79,20,"Pangenome"
121300160,33,79,20,"Pangenome"
121440384,34,79,20,"Pangenome"
121513830.4,35,79,20,"Pangenome"
121600576,36,79,20,"Pangenome"
121754508.8,37,79,20,"Pangenome"
121836377.6,38,79,20,"Pangenome"
121980044.8,39,79,20,"Pangenome"
122117209.6,40,79,20,"Pangenome"
122199308.8,41,79,20,"Pangenome"
122272857.6,42,79,20,"Pangenome"
122348953.6,43,79,20,"Pangenome"
122494272,44,79,20,"Pangenome"
122574272,45,79,20,"Pangenome"
122694860.8,46,79,20,"Pangenome"
122770931.2,47,79,20,"Pangenome"
122838259.2,48,79,20,"Pangenome"
122967782.4,49,79,20,"Pangenome"
123082265.6,50,79,20,"Pangenome"
123201497.6,51,79,20,"Pangenome"
123259161.6,52,79,20,"Pangenome"
123370240,53,79,20,"Pangenome"
123469990.4,54,79,20,"Pangenome"
123584371.2,55,79,20,"Pangenome"
123683660.8,56,79,20,"Pangenome"
109279078.4,1,80,20,"Pangenome"
111296576,2,80,20,"Pangenome"
112897472,3,80,20,"Pangenome"
113896870.4,4,80,20,"Pangenome"
114636940.8,5,80,20,"Pangenome"
115087116.8,6,80,20,"Pangenome"
115462784,7,80,20,"Pangenome"
115973593.6,8,80,20,"Pangenome"
116471641.6,9,80,20,"Pangenome"
116825408,10,80,20,"Pangenome"
117214592,11,80,20,"Pangenome"
117389862.4,12,80,20,"Pangenome"
117566297.6,13,80,20,"Pangenome"
117875123.2,14,80,20,"Pangenome"
118183065.6,15,80,20,"Pangenome"
118480883.2,16,80,20,"Pangenome"
118742412.8,17,80,20,"Pangenome"
118997299.2,18,80,20,"Pangenome"
119222732.8,19,80,20,"Pangenome"
119348940.8,20,80,20,"Pangenome"
119467865.6,21,80,20,"Pangenome"
119584985.6,22,80,20,"Pangenome"
119796582.4,23,80,20,"Pangenome"
119992473.6,24,80,20,"Pangenome"
120178624,25,80,20,"Pangenome"
120361100.8,26,80,20,"Pangenome"
120547699.2,27,80,20,"Pangenome"
120711680,28,80,20,"Pangenome"
120897587.2,29,80,20,"Pangenome"
120987225.6,30,80,20,"Pangenome"
121149414.4,31,80,20,"Pangenome"
121293708.8,32,80,20,"Pangenome"
121441843.2,33,80,20,"Pangenome"
121588838.4,34,80,20,"Pangenome"
121680652.8,35,80,20,"Pangenome"
121783526.4,36,80,20,"Pangenome"
121860902.4,37,80,20,"Pangenome"
121943526.4,38,80,20,"Pangenome"
122075993.6,39,80,20,"Pangenome"
122205811.2,40,80,20,"Pangenome"
122287808,41,80,20,"Pangenome"
122355750.4,42,80,20,"Pangenome"
122420544,43,80,20,"Pangenome"
122498880,44,80,20,"Pangenome"
122551795.2,45,80,20,"Pangenome"
122700364.8,46,80,20,"Pangenome"
122757568,47,80,20,"Pangenome"
122883827.2,48,80,20,"Pangenome"
122961446.4,49,80,20,"Pangenome"
123068838.4,50,80,20,"Pangenome"
123188774.4,51,80,20,"Pangenome"
123292019.2,52,80,20,"Pangenome"
123401216,53,80,20,"Pangenome"
123521907.2,54,80,20,"Pangenome"
123584320,55,80,20,"Pangenome"
123683660.8,56,80,20,"Pangenome"
109254041.6,1,81,20,"Pangenome"
111680972.8,2,81,20,"Pangenome"
112710080,3,81,20,"Pangenome"
113759360,4,81,20,"Pangenome"
114521369.6,5,81,20,"Pangenome"
114941926.4,6,81,20,"Pangenome"
115512320,7,81,20,"Pangenome"
115982809.6,8,81,20,"Pangenome"
116414374.4,9,81,20,"Pangenome"
116812057.6,10,81,20,"Pangenome"
117166668.8,11,81,20,"Pangenome"
117504947.2,12,81,20,"Pangenome"
117706150.4,13,81,20,"Pangenome"
117876172.8,14,81,20,"Pangenome"
118140480,15,81,20,"Pangenome"
118418675.2,16,81,20,"Pangenome"
118682060.8,17,81,20,"Pangenome"
118844236.8,18,81,20,"Pangenome"
119105689.6,19,81,20,"Pangenome"
119250867.2,20,81,20,"Pangenome"
119457280,21,81,20,"Pangenome"
119666393.6,22,81,20,"Pangenome"
119855372.8,23,81,20,"Pangenome"
120047283.2,24,81,20,"Pangenome"
120234316.8,25,81,20,"Pangenome"
120399078.4,26,81,20,"Pangenome"
120492236.8,27,81,20,"Pangenome"
120600499.2,28,81,20,"Pangenome"
120712704,29,81,20,"Pangenome"
120871577.6,30,81,20,"Pangenome"
120969152,31,81,20,"Pangenome"
121154406.4,32,81,20,"Pangenome"
121324249.6,33,81,20,"Pangenome"
121477184,34,81,20,"Pangenome"
121579993.6,35,81,20,"Pangenome"
121726707.2,36,81,20,"Pangenome"
121883814.4,37,81,20,"Pangenome"
121962265.6,38,81,20,"Pangenome"
122024998.4,39,81,20,"Pangenome"
122145612.8,40,81,20,"Pangenome"
122284326.4,41,81,20,"Pangenome"
122367411.2,42,81,20,"Pangenome"
122446566.4,43,81,20,"Pangenome"
122518528,44,81,20,"Pangenome"
122584819.2,45,81,20,"Pangenome"
122725158.4,46,81,20,"Pangenome"
122849331.2,47,81,20,"Pangenome"
122907481.6,48,81,20,"Pangenome"
123024768,49,81,20,"Pangenome"
123096499.2,50,81,20,"Pangenome"
123221337.6,51,81,20,"Pangenome"
123334233.6,52,81,20,"Pangenome"
123400140.8,53,81,20,"Pangenome"
123497984,54,81,20,"Pangenome"
123607961.6,55,81,20,"Pangenome"
123683660.8,56,81,20,"Pangenome"
109299520,1,82,20,"Pangenome"
111807628.8,2,82,20,"Pangenome"
113089164.8,3,82,20,"Pangenome"
113960640,4,82,20,"Pangenome"
114700531.2,5,82,20,"Pangenome"
115296371.2,6,82,20,"Pangenome"
115728627.2,7,82,20,"Pangenome"
116045760,8,82,20,"Pangenome"
116516339.2,9,82,20,"Pangenome"
116909939.2,10,82,20,"Pangenome"
117261452.8,11,82,20,"Pangenome"
117469747.2,12,82,20,"Pangenome"
117691712,13,82,20,"Pangenome"
117878924.8,14,82,20,"Pangenome"
118034329.6,15,82,20,"Pangenome"
118307033.6,16,82,20,"Pangenome"
118455603.2,17,82,20,"Pangenome"
118745587.2,18,82,20,"Pangenome"
118877068.8,19,82,20,"Pangenome"
119004249.6,20,82,20,"Pangenome"
119246310.4,21,82,20,"Pangenome"
119460940.8,22,82,20,"Pangenome"
119561484.8,23,82,20,"Pangenome"
119786214.4,24,82,20,"Pangenome"
120011110.4,25,82,20,"Pangenome"
120207065.6,26,82,20,"Pangenome"
120408985.6,27,82,20,"Pangenome"
120599590.4,28,82,20,"Pangenome"
120695846.4,29,82,20,"Pangenome"
120885683.2,30,82,20,"Pangenome"
121046860.8,31,82,20,"Pangenome"
121211545.6,32,82,20,"Pangenome"
121368435.2,33,82,20,"Pangenome"
121446310.4,34,82,20,"Pangenome"
121534668.8,35,82,20,"Pangenome"
121673676.8,36,82,20,"Pangenome"
121817497.6,37,82,20,"Pangenome"
121957145.6,38,82,20,"Pangenome"
122099148.8,39,82,20,"Pangenome"
122166745.6,40,82,20,"Pangenome"
122249241.6,41,82,20,"Pangenome"
122392204.8,42,82,20,"Pangenome"
122438246.4,43,82,20,"Pangenome"
122503104,44,82,20,"Pangenome"
122626483.2,45,82,20,"Pangenome"
122742105.6,46,82,20,"Pangenome"
122792524.8,47,82,20,"Pangenome"
122909158.4,48,82,20,"Pangenome"
123023283.2,49,82,20,"Pangenome"
123083801.6,50,82,20,"Pangenome"
123205030.4,51,82,20,"Pangenome"
123279641.6,52,82,20,"Pangenome"
123393152,53,82,20,"Pangenome"
123469696,54,82,20,"Pangenome"
123565209.6,55,82,20,"Pangenome"
123683660.8,56,82,20,"Pangenome"
109263987.2,1,83,20,"Pangenome"
111771443.2,2,83,20,"Pangenome"
113057164.8,3,83,20,"Pangenome"
113808422.4,4,83,20,"Pangenome"
114533312,5,83,20,"Pangenome"
115087526.4,6,83,20,"Pangenome"
115646912,7,83,20,"Pangenome"
116103667.2,8,83,20,"Pangenome"
116531328,9,83,20,"Pangenome"
116917222.4,10,83,20,"Pangenome"
117161984,11,83,20,"Pangenome"
117503564.8,12,83,20,"Pangenome"
117819136,13,83,20,"Pangenome"
118116275.2,14,83,20,"Pangenome"
118391193.6,15,83,20,"Pangenome"
118570944,16,83,20,"Pangenome"
118803302.4,17,83,20,"Pangenome"
118938240,18,83,20,"Pangenome"
119085670.4,19,83,20,"Pangenome"
119307276.8,20,83,20,"Pangenome"
119437632,21,83,20,"Pangenome"
119677235.2,22,83,20,"Pangenome"
119865459.2,23,83,20,"Pangenome"
119995353.6,24,83,20,"Pangenome"
120107494.4,25,83,20,"Pangenome"
120212070.4,26,83,20,"Pangenome"
120420211.2,27,83,20,"Pangenome"
120503424,28,83,20,"Pangenome"
120687782.4,29,83,20,"Pangenome"
120783577.6,30,83,20,"Pangenome"
120841049.6,31,83,20,"Pangenome"
120903308.8,32,83,20,"Pangenome"
121073318.4,33,83,20,"Pangenome"
121234662.4,34,83,20,"Pangenome"
121394649.6,35,83,20,"Pangenome"
121562764.8,36,83,20,"Pangenome"
121725721.6,37,83,20,"Pangenome"
121863372.8,38,83,20,"Pangenome"
122002406.4,39,83,20,"Pangenome"
122143936,40,83,20,"Pangenome"
122228134.4,41,83,20,"Pangenome"
122310720,42,83,20,"Pangenome"
122439488,43,83,20,"Pangenome"
122559539.2,44,83,20,"Pangenome"
122641100.8,45,83,20,"Pangenome"
122748544,46,83,20,"Pangenome"
122861145.6,47,83,20,"Pangenome"
122930598.4,48,83,20,"Pangenome"
123045414.4,49,83,20,"Pangenome"
123114316.8,50,83,20,"Pangenome"
123236800,51,83,20,"Pangenome"
123321740.8,52,83,20,"Pangenome"
123391680,53,83,20,"Pangenome"
123449228.8,54,83,20,"Pangenome"
123578073.6,55,83,20,"Pangenome"
123683660.8,56,83,20,"Pangenome"
109314764.8,1,84,20,"Pangenome"
111883904,2,84,20,"Pangenome"
113165555.2,3,84,20,"Pangenome"
113854809.6,4,84,20,"Pangenome"
114598924.8,5,84,20,"Pangenome"
115220646.4,6,84,20,"Pangenome"
115731340.8,7,84,20,"Pangenome"
116078489.6,8,84,20,"Pangenome"
116486988.8,9,84,20,"Pangenome"
116868620.8,10,84,20,"Pangenome"
117221196.8,11,84,20,"Pangenome"
117419059.2,12,84,20,"Pangenome"
117623718.4,13,84,20,"Pangenome"
117918592,14,84,20,"Pangenome"
118095897.6,15,84,20,"Pangenome"
118253478.4,16,84,20,"Pangenome"
118398630.4,17,84,20,"Pangenome"
118663475.2,18,84,20,"Pangenome"
118924224,19,84,20,"Pangenome"
119053222.4,20,84,20,"Pangenome"
119303500.8,21,84,20,"Pangenome"
119554496,22,84,20,"Pangenome"
119667737.6,23,84,20,"Pangenome"
119778086.4,24,84,20,"Pangenome"
120007257.6,25,84,20,"Pangenome"
120216076.8,26,84,20,"Pangenome"
120394457.6,27,84,20,"Pangenome"
120570265.6,28,84,20,"Pangenome"
120671411.2,29,84,20,"Pangenome"
120767680,30,84,20,"Pangenome"
120928665.6,31,84,20,"Pangenome"
121090227.2,32,84,20,"Pangenome"
121252812.8,33,84,20,"Pangenome"
121405171.2,34,84,20,"Pangenome"
121485734.4,35,84,20,"Pangenome"
121630873.6,36,84,20,"Pangenome"
121784883.2,37,84,20,"Pangenome"
121869593.6,38,84,20,"Pangenome"
121953305.6,39,84,20,"Pangenome"
122108723.2,40,84,20,"Pangenome"
122243046.4,41,84,20,"Pangenome"
122389644.8,42,84,20,"Pangenome"
122459507.2,43,84,20,"Pangenome"
122597939.2,44,84,20,"Pangenome"
122661939.2,45,84,20,"Pangenome"
122779852.8,46,84,20,"Pangenome"
122844569.6,47,84,20,"Pangenome"
122948864,48,84,20,"Pangenome"
123069721.6,49,84,20,"Pangenome"
123174438.4,50,84,20,"Pangenome"
123239936,51,84,20,"Pangenome"
123277363.2,52,84,20,"Pangenome"
123392204.8,53,84,20,"Pangenome"
123461900.8,54,84,20,"Pangenome"
123570803.2,55,84,20,"Pangenome"
123683660.8,56,84,20,"Pangenome"
109285721.6,1,85,20,"Pangenome"
111762944,2,85,20,"Pangenome"
113114265.6,3,85,20,"Pangenome"
114021478.4,4,85,20,"Pangenome"
114722700.8,5,85,20,"Pangenome"
115205312,6,85,20,"Pangenome"
115731545.6,7,85,20,"Pangenome"
116055488,8,85,20,"Pangenome"
116331507.2,9,85,20,"Pangenome"
116750886.4,10,85,20,"Pangenome"
117132288,11,85,20,"Pangenome"
117356710.4,12,85,20,"Pangenome"
117531596.8,13,85,20,"Pangenome"
117843033.6,14,85,20,"Pangenome"
118125721.6,15,85,20,"Pangenome"
118410022.4,16,85,20,"Pangenome"
118660044.8,17,85,20,"Pangenome"
118899161.6,18,85,20,"Pangenome"
119109491.2,19,85,20,"Pangenome"
119233894.4,20,85,20,"Pangenome"
119452236.8,21,85,20,"Pangenome"
119580889.6,22,85,20,"Pangenome"
119806144,23,85,20,"Pangenome"
119923366.4,24,85,20,"Pangenome"
120106739.2,25,85,20,"Pangenome"
120228096,26,85,20,"Pangenome"
120321216,27,85,20,"Pangenome"
120411468.8,28,85,20,"Pangenome"
120509056,29,85,20,"Pangenome"
120700659.2,30,85,20,"Pangenome"
120863500.8,31,85,20,"Pangenome"
120948544,32,85,20,"Pangenome"
121128819.2,33,85,20,"Pangenome"
121312460.8,34,85,20,"Pangenome"
121397952,35,85,20,"Pangenome"
121554355.2,36,85,20,"Pangenome"
121629619.2,37,85,20,"Pangenome"
121782016,38,85,20,"Pangenome"
121925593.6,39,85,20,"Pangenome"
122067084.8,40,85,20,"Pangenome"
122221376,41,85,20,"Pangenome"
122351923.2,42,85,20,"Pangenome"
122431603.2,43,85,20,"Pangenome"
122562457.6,44,85,20,"Pangenome"
122684505.6,45,85,20,"Pangenome"
122819494.4,46,85,20,"Pangenome"
122877171.2,47,85,20,"Pangenome"
122947558.4,48,85,20,"Pangenome"
123066099.2,49,85,20,"Pangenome"
123124851.2,50,85,20,"Pangenome"
123239987.2,51,85,20,"Pangenome"
123365580.8,52,85,20,"Pangenome"
123463155.2,53,85,20,"Pangenome"
123568870.4,54,85,20,"Pangenome"
123633459.2,55,85,20,"Pangenome"
123683660.8,56,85,20,"Pangenome"
109309145.6,1,86,20,"Pangenome"
111284864,2,86,20,"Pangenome"
112821632,3,86,20,"Pangenome"
113472524.8,4,86,20,"Pangenome"
114291750.4,5,86,20,"Pangenome"
114929779.2,6,86,20,"Pangenome"
115538521.6,7,86,20,"Pangenome"
115842572.8,8,86,20,"Pangenome"
116308608,9,86,20,"Pangenome"
116662259.2,10,86,20,"Pangenome"
117012876.8,11,86,20,"Pangenome"
117228096,12,86,20,"Pangenome"
117594675.2,13,86,20,"Pangenome"
117894476.8,14,86,20,"Pangenome"
118057779.2,15,86,20,"Pangenome"
118228659.2,16,86,20,"Pangenome"
118508940.8,17,86,20,"Pangenome"
118757721.6,18,86,20,"Pangenome"
119018828.8,19,86,20,"Pangenome"
119243763.2,20,86,20,"Pangenome"
119363238.4,21,86,20,"Pangenome"
119457100.8,22,86,20,"Pangenome"
119580108.8,23,86,20,"Pangenome"
119804006.4,24,86,20,"Pangenome"
119907750.4,25,86,20,"Pangenome"
120121600,26,86,20,"Pangenome"
120228646.4,27,86,20,"Pangenome"
120421478.4,28,86,20,"Pangenome"
120609228.8,29,86,20,"Pangenome"
120781824,30,86,20,"Pangenome"
120891046.4,31,86,20,"Pangenome"
121050060.8,32,86,20,"Pangenome"
121202393.6,33,86,20,"Pangenome"
121366745.6,34,86,20,"Pangenome"
121514969.6,35,86,20,"Pangenome"
121604262.4,36,86,20,"Pangenome"
121752409.6,37,86,20,"Pangenome"
121836236.8,38,86,20,"Pangenome"
121974809.6,39,86,20,"Pangenome"
122109094.4,40,86,20,"Pangenome"
122248448,41,86,20,"Pangenome"
122326796.8,42,86,20,"Pangenome"
122458470.4,43,86,20,"Pangenome"
122523097.6,44,86,20,"Pangenome"
122644659.2,45,86,20,"Pangenome"
122701235.2,46,86,20,"Pangenome"
122831257.6,47,86,20,"Pangenome"
122959782.4,48,86,20,"Pangenome"
123065356.8,49,86,20,"Pangenome"
123143897.6,50,86,20,"Pangenome"
123259264,51,86,20,"Pangenome"
123317568,52,86,20,"Pangenome"
123457011.2,53,86,20,"Pangenome"
123493171.2,54,86,20,"Pangenome"
123612006.4,55,86,20,"Pangenome"
123683660.8,56,86,20,"Pangenome"
109293081.6,1,87,20,"Pangenome"
111820147.2,2,87,20,"Pangenome"
113106572.8,3,87,20,"Pangenome"
114008819.2,4,87,20,"Pangenome"
114692787.2,5,87,20,"Pangenome"
115302284.8,6,87,20,"Pangenome"
115823936,7,87,20,"Pangenome"
116256012.8,8,87,20,"Pangenome"
116647372.8,9,87,20,"Pangenome"
116972633.6,10,87,20,"Pangenome"
117302579.2,11,87,20,"Pangenome"
117618982.4,12,87,20,"Pangenome"
117841792,13,87,20,"Pangenome"
118038323.2,14,87,20,"Pangenome"
118217856,15,87,20,"Pangenome"
118383104,16,87,20,"Pangenome"
118641766.4,17,87,20,"Pangenome"
118770086.4,18,87,20,"Pangenome"
118875379.2,19,87,20,"Pangenome"
119122969.6,20,87,20,"Pangenome"
119269388.8,21,87,20,"Pangenome"
119388313.6,22,87,20,"Pangenome"
119503411.2,23,87,20,"Pangenome"
119731904,24,87,20,"Pangenome"
119840140.8,25,87,20,"Pangenome"
120041318.4,26,87,20,"Pangenome"
120234688,27,87,20,"Pangenome"
120443161.6,28,87,20,"Pangenome"
120553651.2,29,87,20,"Pangenome"
120723443.2,30,87,20,"Pangenome"
120892787.2,31,87,20,"Pangenome"
120980966.4,32,87,20,"Pangenome"
121152089.6,33,87,20,"Pangenome"
121324300.8,34,87,20,"Pangenome"
121416716.8,35,87,20,"Pangenome"
121562790.4,36,87,20,"Pangenome"
121634099.2,37,87,20,"Pangenome"
121782720,38,87,20,"Pangenome"
121939648,39,87,20,"Pangenome"
122098854.4,40,87,20,"Pangenome"
122177241.6,41,87,20,"Pangenome"
122314649.6,42,87,20,"Pangenome"
122441638.4,43,87,20,"Pangenome"
122573760,44,87,20,"Pangenome"
122696921.6,45,87,20,"Pangenome"
122778432,46,87,20,"Pangenome"
122881548.8,47,87,20,"Pangenome"
122992396.8,48,87,20,"Pangenome"
123107801.6,49,87,20,"Pangenome"
123180121.6,50,87,20,"Pangenome"
123241318.4,51,87,20,"Pangenome"
123352921.6,52,87,20,"Pangenome"
123413670.4,53,87,20,"Pangenome"
123449088,54,87,20,"Pangenome"
123562867.2,55,87,20,"Pangenome"
123683660.8,56,87,20,"Pangenome"
109355302.4,1,88,20,"Pangenome"
111812723.2,2,88,20,"Pangenome"
113073856,3,88,20,"Pangenome"
114007744,4,88,20,"Pangenome"
114698547.2,5,88,20,"Pangenome"
115298598.4,6,88,20,"Pangenome"
115821030.4,7,88,20,"Pangenome"
116298726.4,8,88,20,"Pangenome"
116659353.6,9,88,20,"Pangenome"
117020518.4,10,88,20,"Pangenome"
117272934.4,11,88,20,"Pangenome"
117562649.6,12,88,20,"Pangenome"
117780800,13,88,20,"Pangenome"
118091545.6,14,88,20,"Pangenome"
118355174.4,15,88,20,"Pangenome"
118602150.4,16,88,20,"Pangenome"
118763238.4,17,88,20,"Pangenome"
118998835.2,18,88,20,"Pangenome"
119160921.6,19,88,20,"Pangenome"
119315046.4,20,88,20,"Pangenome"
119516083.2,21,88,20,"Pangenome"
119732633.6,22,88,20,"Pangenome"
119921907.2,23,88,20,"Pangenome"
120047705.6,24,88,20,"Pangenome"
120158246.4,25,88,20,"Pangenome"
120337612.8,26,88,20,"Pangenome"
120513728,27,88,20,"Pangenome"
120616678.4,28,88,20,"Pangenome"
120719232,29,88,20,"Pangenome"
120879436.8,30,88,20,"Pangenome"
120952320,31,88,20,"Pangenome"
121126374.4,32,88,20,"Pangenome"
121308172.8,33,88,20,"Pangenome"
121443404.8,34,88,20,"Pangenome"
121523891.2,35,88,20,"Pangenome"
121677337.6,36,88,20,"Pangenome"
121840806.4,37,88,20,"Pangenome"
121974067.2,38,88,20,"Pangenome"
122038438.4,39,88,20,"Pangenome"
122186675.2,40,88,20,"Pangenome"
122270144,41,88,20,"Pangenome"
122416780.8,42,88,20,"Pangenome"
122533030.4,43,88,20,"Pangenome"
122658816,44,88,20,"Pangenome"
122727257.6,45,88,20,"Pangenome"
122768652.8,46,88,20,"Pangenome"
122849152,47,88,20,"Pangenome"
122910451.2,48,88,20,"Pangenome"
123021056,49,88,20,"Pangenome"
123134297.6,50,88,20,"Pangenome"
123201932.8,51,88,20,"Pangenome"
123319961.6,52,88,20,"Pangenome"
123436057.6,53,88,20,"Pangenome"
123505024,54,88,20,"Pangenome"
123614425.6,55,88,20,"Pangenome"
123683660.8,56,88,20,"Pangenome"
109303820.8,1,89,20,"Pangenome"
111834137.6,2,89,20,"Pangenome"
113154496,3,89,20,"Pangenome"
113891712,4,89,20,"Pangenome"
114650009.6,5,89,20,"Pangenome"
115045094.4,6,89,20,"Pangenome"
115613785.6,7,89,20,"Pangenome"
115904115.2,8,89,20,"Pangenome"
116395699.2,9,89,20,"Pangenome"
116788505.6,10,89,20,"Pangenome"
117153446.4,11,89,20,"Pangenome"
117340428.8,12,89,20,"Pangenome"
117503948.8,13,89,20,"Pangenome"
117805056,14,89,20,"Pangenome"
118106713.6,15,89,20,"Pangenome"
118283430.4,16,89,20,"Pangenome"
118547737.6,17,89,20,"Pangenome"
118811686.4,18,89,20,"Pangenome"
118922086.4,19,89,20,"Pangenome"
119164300.8,20,89,20,"Pangenome"
119391308.8,21,89,20,"Pangenome"
119522982.4,22,89,20,"Pangenome"
119736230.4,23,89,20,"Pangenome"
119944537.6,24,89,20,"Pangenome"
120122572.8,25,89,20,"Pangenome"
120303027.2,26,89,20,"Pangenome"
120473856,27,89,20,"Pangenome"
120664192,28,89,20,"Pangenome"
120767808,29,89,20,"Pangenome"
120870617.6,30,89,20,"Pangenome"
120955123.2,31,89,20,"Pangenome"
121136934.4,32,89,20,"Pangenome"
121228595.2,33,89,20,"Pangenome"
121377075.2,34,89,20,"Pangenome"
121456806.4,35,89,20,"Pangenome"
121624012.8,36,89,20,"Pangenome"
121768435.2,37,89,20,"Pangenome"
121840256,38,89,20,"Pangenome"
121996608,39,89,20,"Pangenome"
122139699.2,40,89,20,"Pangenome"
122211289.6,41,89,20,"Pangenome"
122346022.4,42,89,20,"Pangenome"
122479104,43,89,20,"Pangenome"
122554841.6,44,89,20,"Pangenome"
122625446.4,45,89,20,"Pangenome"
122745510.4,46,89,20,"Pangenome"
122876300.8,47,89,20,"Pangenome"
122945932.8,48,89,20,"Pangenome"
123049612.8,49,89,20,"Pangenome"
123123852.8,50,89,20,"Pangenome"
123170393.6,51,89,20,"Pangenome"
123273280,52,89,20,"Pangenome"
123386060.8,53,89,20,"Pangenome"
123503692.8,54,89,20,"Pangenome"
123567897.6,55,89,20,"Pangenome"
